96	293.16455172413794	1	1
96	295.28566666666666	1	2
96	298.52686206896544	1	8
96	290.6543793103448	2	1
96	297.1348275862068	2	2
96	295.0928275862069	2	8
96	289.7602666666668	3	1
96	292.2458965517241	3	2
96	293.33124137931026	3	8
96	289.0931379310345	4	1
96	288.7645666666667	4	2
96	296.2377931034482	4	8
96	282.14806896551727	8	1
96	290.759275862069	8	2
96	324.55524137931036	8	8
96	285.9512413793104	12	1
96	296.2523793103448	12	2
96	290.13429999999994	12	8
96	289.70962068965514	16	1
96	291.80062068965515	16	2
96	296.8715172413793	16	8
96	286.5056206896552	64	1
96	296.57831034482757	64	2
96	295.3862068965517	64	8
112	324.8542068965518	1	1
112	330.99739999999997	1	2
112	329.49931034482756	1	8
112	316.6057241379311	2	1
112	331.2362413793103	2	2
112	338.18620689655165	2	8
112	322.9998333333333	3	1
112	322.1034666666667	3	2
112	324.29017241379313	3	8
112	320.6942413793103	4	1
112	326.20624137931026	4	2
112	325.9071724137931	4	8
112	322.38769999999994	8	1
112	325.3585862068965	8	2
112	325.5823448275862	8	8
112	317.728724137931	12	1
112	326.2876896551724	12	2
112	325.6573103448276	12	8
112	318.8243793103448	16	1
112	331.29365517241376	16	2
112	328.0145862068966	16	8
112	319.12393103448284	64	1
112	320.6742413793104	64	2
112	326.22127586206904	64	8
128	360.3042333333334	1	1
128	364.39555172413793	1	2
128	362.0654482758622	1	8
128	352.88762068965514	2	1
128	354.6189310344828	2	2
128	356.06582758620686	2	8
128	345.3981333333333	3	1
128	357.56162068965523	3	2
128	364.72963333333337	3	8
128	352.01131034482745	4	1
128	358.70944827586214	4	2
128	359.2254827586207	4	8
128	350.0325172413793	8	1
128	357.97623333333325	8	2
128	353.8131379310345	8	8
128	353.741724137931	12	1
128	357.47386206896545	12	2
128	355.5830344827586	12	8
128	351.3580344827586	16	1
128	357.55486666666667	16	2
128	356.32700000000006	16	8
128	351.1781034482758	64	1
128	356.8416206896551	64	2
128	359.9503103448276	64	8
144	394.84724137931033	1	1
144	394.762551724138	1	2
144	392.88496551724126	1	8
144	389.61796666666663	2	1
144	391.8974333333334	2	2
144	382.9812	2	8
144	383.83348275862056	3	1
144	383.7238965517241	3	2
144	389.14200000000005	3	8
144	382.0095172413793	4	1
144	394.708551724138	4	2
144	396.3140689655172	4	8
144	381.2480344827587	8	1
144	387.8254482758622	8	2
144	390.17837931034484	8	8
144	386.78251724137914	12	1
144	385.9708620689655	12	2
144	397.4971666666667	12	8
144	388.7519310344829	16	1
144	389.5656666666666	16	2
144	386.9658275862068	16	8
144	378.6258275862069	64	1
144	388.72949999999986	64	2
144	397.2846206896552	64	8
160	427.63462068965526	1	1
160	433.7357931034483	1	2
160	438.42710344827583	1	8
160	411.06644827586206	2	1
160	421.33386666666667	2	2
160	422.4918666666668	2	8
160	422.45524137931034	3	1
160	426.90070000000003	3	2
160	418.7004827586207	3	8
160	411.2602666666667	4	1
160	420.35579999999993	4	2
160	423.72903333333335	4	8
160	410.49006896551725	8	1
160	422.37775862068963	8	2
160	421.2167931034483	8	8
160	409.68480000000005	12	1
160	427.2931034482758	12	2
160	420.1180689655171	12	8
160	418.31017241379317	16	1
160	424.1454482758621	16	2
160	419.8034666666667	16	8
160	409.6212068965517	64	1
160	430.60613793103454	64	2
160	419.489172413793	64	8
176	456.61690000000004	1	1
176	461.8351999999998	1	2
176	461.46903333333336	1	8
176	444.993551724138	2	1
176	455.1021034482758	2	2
176	453.11424137931056	2	8
176	448.78010344827584	3	1
176	454.63458620689664	3	2
176	458.25013333333334	3	8
176	443.9158275862069	4	1
176	452.66229999999996	4	2
176	458.2459666666666	4	8
176	445.90499999999986	8	1
176	457.2896896551725	8	2
176	456.19775862068974	8	8
176	452.0250344827586	12	1
176	454.61924137931044	12	2
176	458.13233333333335	12	8
176	444.2809655172415	16	1
176	456.83620689655174	16	2
176	452.7715862068967	16	8
176	451.67886206896543	64	1
176	447.69710344827587	64	2
176	460.17406896551734	64	8
192	494.6226896551725	1	1
192	496.14276666666666	1	2
192	551.2421379310346	1	8
192	477.9190333333333	2	1
192	516.8428666666667	2	2
192	484.6023448275862	2	8
192	482.1665172413792	3	1
192	484.5043666666668	3	2
192	486.4939999999999	3	8
192	480.3546551724138	4	1
192	497.0758275862069	4	2
192	482.9882068965518	4	8
192	475.4413103448274	8	1
192	492.8855666666667	8	2
192	488.0584333333332	8	8
192	481.1453448275861	12	1
192	484.69524137931035	12	2
192	491.21410344827586	12	8
192	478.20079310344823	16	1
192	486.9099310344828	16	2
192	483.3665517241379	16	8
192	474.93910344827594	64	1
192	481.3964137931035	64	2
192	487.72731034482774	64	8
208	594.6093448275863	1	1
208	526.1563103448275	1	2
208	526.3859	1	8
208	575.3316666666666	2	1
208	524.4669655172413	2	2
208	515.8524137931034	2	8
208	501.73279310344833	3	1
208	517.3296206896553	3	2
208	527.9832413793104	3	8
208	501.48537931034485	4	1
208	517.9223103448277	4	2
208	525.9231666666666	4	8
208	509.4722068965518	8	1
208	514.9716206896552	8	2
208	521.5573448275862	8	8
208	510.9770344827587	12	1
208	515.7518965517239	12	2
208	519.8732068965517	12	8
208	517.6345862068965	16	1
208	562.0473793103448	16	2
208	518.5616206896552	16	8
208	512.2687931034484	64	1
208	587.6779333333333	64	2
208	522.9119655172412	64	8
224	563.5719655172413	1	1
224	562.6945	1	2
224	566.253827586207	1	8
224	551.406448275862	2	1
224	555.197896551724	2	2
224	545.8386896551724	2	8
224	546.8302000000001	3	1
224	547.7068666666668	3	2
224	553.2822758620689	3	8
224	547.7628965517241	4	1
224	557.4508333333334	4	2
224	556.8375862068966	4	8
224	538.4496896551723	8	1
224	551.5441999999999	8	2
224	617.4958275862069	8	8
224	540.3297	12	1
224	545.4699999999998	12	2
224	564.0777931034484	12	8
224	544.5611724137932	16	1
224	554.0282333333332	16	2
224	549.5602068965516	16	8
224	544.0071379310344	64	1
224	552.0807931034482	64	2
224	554.8913103448275	64	8
256	625.7561034482759	1	1
256	628.4746999999999	1	2
256	624.2441034482758	1	8
256	607.9028275862067	2	1
256	617.2625172413793	2	2
256	615.4160333333333	2	8
256	597.291724137931	3	1
256	623.4816896551723	3	2
256	627.0723793103449	3	8
256	607.8083103448274	4	1
256	614.4882758620689	4	2
256	613.9420344827586	4	8
256	595.5383793103449	8	1
256	614.8724827586207	8	2
256	623.5583103448276	8	8
256	598.2611	12	1
256	615.6326551724137	12	2
256	608.5536896551725	12	8
256	600.1561034482758	16	1
256	613.3274666666665	16	2
256	617.9238275862068	16	8
256	599.9053793103448	64	1
256	614.102275862069	64	2
256	609.834379310345	64	8
384	868.4046000000001	1	1
384	862.4122758620689	1	2
384	917.3026551724139	1	8
384	849.4559310344828	2	1
384	942.9814827586208	2	2
384	849.4694827586208	2	8
384	842.6662413793101	3	1
384	881.0739310344827	3	2
384	856.8023793103449	3	8
384	845.9878620689657	4	1
384	912.4574137931033	4	2
384	870.059275862069	4	8
384	855.4512068965515	8	1
384	862.9377586206898	8	2
384	856.7483666666666	8	8
384	893.6107241379311	12	1
384	855.3601034482757	12	2
384	871.7997931034481	12	8
384	855.759103448276	16	1
384	866.5691379310344	16	2
384	854.2826206896553	16	8
384	858.6791034482759	64	1
384	860.8933793103448	64	2
384	866.7003000000002	64	8
512	1019.3508965517241	1	1
512	984.1948965517241	1	2
512	953.6780666666667	1	8
512	1120.1041379310345	2	1
512	1120.784827586207	2	2
512	1114.0813793103448	2	8
512	1101.6753333333331	3	1
512	1101.6093103448275	3	2
512	1087.9715333333336	3	8
512	1106.1448275862072	4	1
512	1106.467931034483	4	2
512	1093.8647666666666	4	8
512	1105.3210000000001	8	1
