96	210.96295517241379	1	1
96	288.49979310344827	4	1
112	330.4835517241379	1	1
112	320.0108620689656	4	1
128	367.4312068965517	1	1
128	355.5791724137931	4	1
144	394.7383448275861	1	1
144	388.89810000000006	4	1
160	427.58368965517246	1	1
160	420.67643333333325	4	1
176	466.417724137931	1	1
176	444.4914137931034	4	1
192	579.1659310344827	1	1
192	480.50937931034485	4	1
208	524.5704482758621	1	1
208	511.9391379310345	4	1
224	563.3209310344828	1	1
224	558.0039666666668	4	1
128	369.35631034482753	1	1
128	365.49982758620695	4	1
256	635.4908965517242	1	1
256	608.3480666666667	4	1
384	881.7113793103451	1	1
384	841.6194827586206	4	1
512	1001.8478999999999	1	1
512	1088.4841379310344	4	1
640	1081.1520689655172	1	1
640	1379.4151724137932	4	1
768	1140.1620689655174	1	1
768	1606.113448275862	4	1
896	1174.1441379310345	1	1
896	1865.761724137931	4	1
1024	1199.5366666666669	1	1
1024	1826.4737931034479	4	1
1152	1271.1710344827586	1	1
1152	1761.2496551724137	4	1
1280	1203.5889655172414	1	1
1280	1772.0865517241377	4	1
1488	1265.2344827586205	1	1
1488	1878.2089655172413	4	1
1504	1290.4434482758616	1	1
1504	1803.401724137931	4	1
1520	1219.4296551724142	1	1
1520	1745.561724137931	4	1
1536	1285.5524137931031	1	1
1536	1795.2658620689658	4	1
1552	1300.851666666667	1	1
1552	1784.164827586207	4	1
1568	1297.6599999999999	1	1
1568	1779.8437931034487	4	1
1584	1325.4586206896552	1	1
1584	1811.8317241379311	4	1
1600	1297.4330000000002	1	1
1600	1856.9448275862069	4	1
1616	1293.2876666666666	1	1
1616	1790.5858620689658	4	1
1632	1279.8519999999999	1	1
1632	1936.7527586206897	4	1
1648	1259.1806896551723	1	1
1648	1862.6186206896548	4	1
1664	1355.3976666666665	1	1
1664	1858.7789655172414	4	1
1680	1341.6434482758625	1	1
1680	1845.5393103448278	4	1
1696	1336.145666666667	1	1
1696	1884.8263333333332	4	1
1712	1301.0126666666665	1	1
1712	1852.706896551724	4	1
1728	1347.5986206896553	1	1
1728	1919.211379310345	4	1
1744	1368.866206896552	1	1
1744	1816.6055172413792	4	1
1760	1268.1331034482757	1	1
1760	1806.3362068965516	4	1
1776	1276.4863333333335	1	1
1776	1865.9793333333332	4	1
1792	1280.597586206897	1	1
1792	1809.1206666666667	4	1
1808	1297.4624137931037	1	1
1808	1749.4196666666671	4	1
1824	1311.133666666667	1	1
1824	1840.4913333333332	4	1
1840	1323.5637931034482	1	1
1840	1902.3726666666664	4	1
1856	1302.4927586206898	1	1
1856	1823.3141379310346	4	1
1872	1316.725517241379	1	1
1872	1865.3976666666665	4	1
1888	1312.4410344827586	1	1
1888	1878.5010344827585	4	1
1904	1328.139655172413	1	1
1904	1860.7348275862066	4	1
1920	1325.0741379310348	1	1
1920	1824.8717241379313	4	1
1936	1334.2693333333332	1	1
1936	1811.8489655172418	4	1
1952	1319.1606896551727	1	1
1952	1827.5065517241376	4	1
1968	1357.543448275862	1	1
1968	1963.61	4	1
1984	1341.3366666666666	1	1
1984	1963.6531034482762	4	1
1536	1304.6041379310343	1	1
1536	1813.8341379310343	4	1
2048	1345.6255172413794	1	1
2048	1928.1289655172416	4	1
2560	1381.2320689655178	1	1
2560	1985.8627586206899	4	1
3072	1303.3213333333333	1	1
3072	1852.0489655172405	4	1
3584	1331.5810344827585	1	1
3584	1912.3003448275865	4	1
4096	1499.9806896551722	1	1
4096	2035.9803448275868	4	1
4608	1350.1341379310347	1	1
4608	1861.5886206896553	4	1
5120	1407.8920689655172	1	1
5120	1916.6724137931037	4	1
5632	1459.2106896551725	1	1
5632	1993.3565517241382	4	1
6144	1415.478965517241	1	1
6144	1977.1155172413796	4	1
6656	1528.1682758620686	1	1
6656	1932.1896551724137	4	1
7168	1561.7268965517244	1	1
7168	2035.2572413793105	4	1
7680	1462.6824137931035	1	1
7680	2200.3410000000003	4	1
8192	1564.5634482758617	1	1
8192	2026.8241379310348	4	1
8704	1583.6879310344825	1	1
8704	2038.3979310344826	4	1
9216	1283.6675862068967	1	1
9216	1937.8817241379309	4	1
